Date,Open,High,Low,Close,Volume,5D_MA,20D_MA,120D_MA
2020-10-23 00:00:00-04:00,327.41894511747654,327.47573214884216,324.76878737190384,327.2769775390625,49143900,325.31016845703124,323.80334930419923,305.19826482137046
2020-10-26 00:00:00-04:00,323.8222214165443,324.62674268252425,317.6605700160185,321.2288513183594,91473000,324.8141845703125,324.0494354248047,305.65189870198566
2020-10-27 00:00:00-04:00,321.5790608774221,321.9197829987952,319.9037571270286,320.1214599609375,65994100,323.83740234375,324.32628173828124,306.0694768269857
2020-10-28 00:00:00-04:00,314.3290174589976,320.14991930582926,308.67847670788507,309.18011474609375,127094300,320.79539184570314,323.9368011474609,306.35864639282227
2020-10-29 00:00:00-04:00,309.4166903520869,315.55939408168354,307.6940736185275,312.3224182128906,90597700,318.0259643554688,323.6026916503906,306.6735326131185
2020-10-30 00:00:00-04:00,310.71337926863987,312.0479321023923,305.3373291739777,309.0664978027344,120287300,314.3838684082031,323.25722351074216,307.00688552856445
2020-11-02 00:00:00-05:00,312.53070068359375,314.57509164471475,309.7290722555092,312.53070068359375,86068300,312.64423828125,322.80480499267577,307.40876185099285
2020-11-03 00:00:00-05:00,315.8339252013636,320.14991284649005,312.61586829186456,318.0487060546875,93294200,312.2296875,322.8568634033203,307.8302627563477
2020-11-04 00:00:00-05:00,322.62021743438277,329.321375537786,321.41818683725205,325.1568298339844,126959700,315.42503051757814,322.98842468261716,308.3007517496745
2020-11-05 00:00:00-05:00,330.5518324663454,333.3439867673974,330.1921619994108,331.4983215332031,82039700,319.2602111816406,323.2941421508789,308.75588251749673
2020-11-06 00:00:00-05:00,331.20484354804915,332.70031213890474,329.04685007851987,331.42254638671875,74973000,323.7314208984375,323.45078430175784,309.2340815226237
2020-11-09 00:00:00-05:00,344.4935610529291,344.88162496240267,335.11385272488616,335.58709716796875,172304200,328.3427001953125,323.5515823364258,309.70819091796875
2020-11-10 00:00:00-05:00,334.5743844269683,336.1739531336767,331.75386571786606,335.094970703125,85552000,331.751953125,323.73662109375,310.1942324320475
2020-11-11 00:00:00-05:00,337.32868850596566,338.42661925990143,336.0603966569071,337.5842590332031,58649000,334.23743896484376,324.1502395629883,310.69663798014324
2020-11-12 00:00:00-05:00,336.55256162020856,337.63157299515905,332.4637509016129,334.30938720703125,67546200,334.7996520996094,324.4204605102539,311.1432823181152
2020-11-13 00:00:00-05:00,336.2591941546355,339.6949544339113,335.7291625347284,338.9377746582031,62892200,336.3026977539063,324.93203887939455,311.59369201660155
2020-11-16 00:00:00-05:00,341.6636040470924,343.3672726654907,340.3479704939609,343.16851806640625,74541100,337.81898193359376,325.9050262451172,312.08373743693033
2020-11-17 00:00:00-05:00,340.70760294693355,342.5532678148999,339.1648214525547,341.32281494140625,66111000,339.06455078125,326.7208984375,312.54784266153973
2020-11-18 00:00:00-05:00,341.5973364278459,342.1557614520364,337.17722024428383,337.215087890625,70591300,338.9907165527344,327.36214447021484,312.96809641520184
2020-11-19 00:00:00-05:00,336.5715179443216,339.0134470275586,335.19909724358564,338.6348571777344,59940900,339.855810546875,327.98540954589845,313.38039321899413
2020-11-20 00:00:00-05:00,338.36984247714145,338.57807122789416,336.24024206994267,336.3159484863281,70417300,339.3314453125,328.4373580932617,313.7412974039714
2020-11-23 00:00:00-05:00,338.16154811245997,339.61914908490877,335.88050643052964,338.3319091796875,63230600,338.36412353515624,329.2925109863281,314.12541478474935
2020-11-24 00:00:00-05:00,340.9347809052281,344.3421469452471,340.0640272355598,343.7837219238281,62415900,338.85630493164064,330.47562408447266,314.49254811604817
2020-11-25 00:00:00-05:00,343.69857415445716,343.72696767064167,342.13687299520365,343.25372314453125,45330900,340.06403198242185,332.1793045043945,314.82507349650064
2020-11-27 00:00:00-05:00,344.37060377464286,344.6924066147348,343.17801822022994,344.209716796875,28514100,341.17900390625,333.77366943359374,315.1844156901042
2020-11-30 00:00:00-05:00,343.4146076998632,343.68909761075736,339.9504832114345,342.6858215332031,83872700,342.452978515625,335.4546356201172,315.54505920410156
2020-12-01 00:00:00-05:00,346.00796571963633,348.00504350108815,345.40219893871927,346.4338684082031,74231400,344.0733703613281,337.14979400634763,316.0807741800944
2020-12-02 00:00:00-05:00,345.2981048266633,347.32357615474257,344.7112863006268,347.1626892089844,45927000,344.74916381835936,338.6054931640625,316.5944051106771
2020-12-03 00:00:00-05:00,347.05858006614903,348.48778770117593,345.94172997690185,347.06805419921875,62882000,345.51203002929685,339.70105438232423,317.0850341796875
2020-12-04 00:00:00-05:00,347.664313654369,350.0589294433594,347.56965898637725,350.0589294433594,50749900,346.68187255859374,340.629084777832,317.55436248779296
2020-12-07 00:00:00-05:00,349.2733689630327,349.84126815389607,348.04294478662257,349.3396301269531,48944300,348.01263427734375,341.5249389648437,318.02786407470705
2020-12-08 00:00:00-05:00,348.0429069972345,350.9391607831639,347.99559410502997,350.36181640625,42458900,348.7982238769531,342.2636749267578,318.5089454650879
2020-12-09 00:00:00-05:00,351.03386264645354,351.194749609219,346.3676785734,347.2195129394531,74098300,348.80958862304686,342.8699020385742,318.977778116862
2020-12-10 00:00:00-05:00,345.8187168390277,348.17546544811114,344.92901477685257,347.10595703125,57735400,348.8171691894531,343.3459869384766,319.43010940551756
2020-12-11 00:00:00-05:00,345.3738955360859,347.11543215877407,343.82166830296364,346.698974609375,57698600,348.1451782226562,343.96546630859376,319.8678153991699
2020-12-14 00:00:00-05:00,348.9137039381869,350.0116057129392,344.96683226737724,345.14666748046875,69216200,347.30658569335935,344.27591094970705,320.355118560791
2020-12-15 00:00:00-05:00,347.74005298918325,349.8128662109375,346.3392677546275,349.8128662109375,63865300,347.19679565429686,344.6081283569336,320.8556968688965
2020-12-16 00:00:00-05:00,350.0305395071693,351.29883119447726,349.1313634788858,350.36181640625,58420500,347.82525634765625,345.0600784301758,321.4181978861491
2020-12-17 00:00:00-05:00,352.03707929173385,352.52924311502596,351.1946903168826,352.3210144042969,64119500,348.86826782226564,345.81537475585935,321.96238021850587
2020-12-18 00:00:00-05:00,352.615721394343,352.7868086709622,348.8611417805856,350.9142761230469,136542300,349.711328125,346.429345703125,322.46420135498045
2020-12-21 00:00:00-05:00,346.91254818439086,359.73510037097344,344.1180068927634,349.6595458984375,96386700,350.61390380859376,347.09652557373045,322.93859736124676
2020-12-22 00:00:00-05:00,349.9922604481681,350.106318630406,347.9201261170436,349.07025146484375,47949000,350.465380859375,347.6334426879883,323.3946492513021
2020-12-23 00:00:00-05:00,350.0588052360218,351.3325032880948,349.0512526126256,349.3839416503906,46201400,350.2698059082031,347.91345367431643,323.8154495239258
2020-12-24 00:00:00-05:00,349.8687001391564,350.77170912664747,349.2698946612001,350.7431945800781,26457900,349.95424194335936,348.2879272460938,324.2732655843099
2020-12-28 00:00:00-05:00,353.3476005009131,354.15555128635054,352.71076599319423,353.75634765625,39000400,350.52265625,348.7652587890625,324.73733749389646
2020-12-29 00:00:00-05:00,355.3152181546388,355.4958199559793,352.4826474352202,353.08148193359375,53680500,351.20704345703126,349.28504180908203,325.20992584228514
2020-12-30 00:00:00-05:00,353.9180162687484,354.640423614831,353.1861234102111,353.5853271484375,49455300,352.11005859375,349.6426147460937,325.66149546305337
2020-12-31 00:00:00-05:00,353.3856695032143,356.12318216399996,352.8628931164398,355.38177490234375,78520700,353.30962524414065,350.0535690307617,326.149639638265
2021-01-04 00:00:00-05:00,356.74101310235153,356.8741003311962,346.7700297339682,350.5436096191406,110210800,353.26970825195315,350.2273468017578,326.565412902832
2021-01-05 00:00:00-05:00,349.8877435911549,354.07004163714527,349.84020000646245,352.9579162597656,66426200,353.1100219726562,350.37229614257814,326.9782875061035
2021-01-06 00:00:00-05:00,351.41810772063525,358.32843355929833,350.8573022206064,355.068115234375,107997700,353.5073486328125,350.6587203979492,327.41707407633464
2021-01-07 00:00:00-05:00,357.4918744811218,361.1038519793085,357.3112727054451,360.34344482421875,68766800,354.8589721679688,351.15780181884764,327.8925165812174
2021-01-08 00:00:00-05:00,361.7597733876098,362.61523882594304,358.44245530657554,362.3966369628906,71677200,356.26194458007814,351.91665802001955,328.3646428426107
2021-01-11 00:00:00-05:00,359.1552382175213,361.7501482869801,359.03166554608623,359.95367431640625,51034700,358.1439575195312,352.55904388427734,328.81099065144855
2021-01-12 00:00:00-05:00,360.1439028729574,361.0658829230783,357.7390503032613,360.0298156738281,52547700,359.55833740234374,353.2255859375,329.2434397379557
2021-01-13 00:00:00-05:00,359.953746960512,362.01636671364867,359.15531070049053,360.99932861328125,45303600,360.744580078125,354.0182189941406,329.7146059672038
2021-01-14 00:00:00-05:00,361.7597884502487,362.27307933769185,359.3929938705221,359.73516845703125,49989100,360.6229248046875,354.5143341064453,330.1915781656901
2021-01-15 00:00:00-05:00,358.08124847387495,358.8986848387053,355.2106776709208,357.1117248535156,107160000,359.5659423828125,354.8518295288086,330.62830556233723
2021-01-19 00:00:00-05:00,359.6210809831771,360.4670608770821,358.1097520004468,359.9157409667969,51233300,359.5583557128906,355.23156585693357,331.1045041402181
2021-01-20 00:00:00-05:00,362.253970871824,365.751919143804,361.8547672750931,364.8964538574219,61836100,360.53168334960935,355.93067474365233,331.59117787679037
2021-01-21 00:00:00-05:00,365.46678737963964,365.90404909448495,364.2881474700209,365.2291564941406,47840100,361.3776489257813,356.7091552734375,332.089737701416
2021-01-22 00:00:00-05:00,363.3376279230735,365.12461684290315,362.9479097856488,363.93646240234375,52860500,362.21790771484376,357.4524658203125,332.5574129740397
2021-01-25 00:00:00-05:00,364.6873870132405,365.73293972305487,359.7351383803213,365.37176513671875,70402000,363.8699157714844,358.2518569946289,333.019216410319
2021-01-26 00:00:00-05:00,366.3412961940197,366.75952888954316,364.56382174188394,364.80145263671875,42665300,364.84705810546876,358.95476989746095,333.4662897745768
2021-01-27 00:00:00-05:00,361.40803712052985,361.50309526964253,353.60424750654323,355.885498046875,123351100,363.04486694335935,359.0612274169922,333.8229596455892
2021-01-28 00:00:00-05:00,357.7390140878689,363.03343699727276,357.2922958858021,358.9461975097656,94198100,361.78827514648435,359.3544631958008,334.1876948038737
2021-01-29 00:00:00-05:00,357.045162475497,358.033715080642,350.0492941272287,351.76025390625,126765100,359.3530334472656,359.2632095336914,334.4906613667806
2021-02-01 00:00:00-05:00,355.2297157982887,358.6706069265917,352.05497014378585,357.61553955078125,75817600,357.8017883300781,359.3748977661133,334.8345657348633
2021-02-02 00:00:00-05:00,360.8663130369802,364.2596895714656,357.70108191327364,362.67230224609375,64450700,357.37595825195314,359.98133239746096,335.24237162272135
2021-02-03 00:00:00-05:00,363.5182333992165,364.71590236988317,361.65521533970605,362.9574279785156,52427100,358.79034423828125,360.48130798339844,335.6161008199056
2021-02-04 00:00:00-05:00,364.0125010392874,367.13021721251255,363.07149198022074,367.08270263671875,47142600,360.4176452636719,361.0820373535156,336.0289998372396
2021-02-05 00:00:00-05:00,368.9932420703362,369.24987297797514,367.0351659397329,368.5274658203125,48669800,363.7710876464844,361.4912384033203,336.45385996500653
2021-02-08 00:00:00-05:00,370.010295903667,371.23647941869785,369.1358304724229,371.18896484375,38365200,366.48577270507815,361.9308547973633,336.89249318440756
2021-02-09 00:00:00-05:00,370.3334540031817,371.55015195384954,369.9152503422343,370.9418029785156,35551100,368.1396728515625,362.4802612304687,337.3233319600423
2021-02-10 00:00:00-05:00,372.71931923729846,372.8714064982377,368.32790473051426,370.7802429199219,59154400,369.70423583984376,363.0177825927734,337.7639015197754
2021-02-11 00:00:00-05:00,371.88283517365176,372.31058238659205,368.89820622433416,371.3790588378906,42913300,370.5635070800781,363.5367691040039,338.20121307373046
2021-02-12 00:00:00-05:00,370.56159331712263,373.4606783971936,370.48553519261094,373.21356201171875,50593300,371.5007263183594,364.21068878173827,338.6443842569987
2021-02-16 00:00:00-05:00,374.46831474278935,374.6679456085254,372.15854907654426,372.89044189453125,50972400,371.8410217285156,364.99962463378904,339.0578379313151
2021-02-17 00:00:00-05:00,371.10348031110726,373.23264414300525,370.06738393852237,372.97601318359375,52290600,372.24786376953125,365.6526382446289,339.4625785827637
2021-02-18 00:00:00-05:00,370.3144840183298,372.1489875954474,368.55600956545914,371.3885803222656,59712800,372.36953125,365.9772445678711,339.8269869486491
2021-02-19 00:00:00-05:00,372.67174200701174,372.9664019606448,370.2764043095122,370.732666015625,83241000,372.24025268554686,366.25242004394534,340.179958597819
2021-02-22 00:00:00-05:00,367.909648579833,370.3429865845047,367.60547407732975,367.8811340332031,67414200,371.17376708984375,366.4496536254883,340.4914919535319
2021-02-23 00:00:00-05:00,365.6283974199334,369.70615162953254,361.389070448837,368.327880859375,107284100,370.2612548828125,366.5974594116211,340.81672490437825
2021-02-24 00:00:00-05:00,367.2157463034639,372.8238583934462,366.2081936720659,372.3865966796875,72433900,370.14337158203125,366.97671661376955,341.14993438720705
2021-02-25 00:00:00-05:00,371.0939125040052,372.4911833199664,361.94036583287925,363.4136657714844,146670500,368.548388671875,367.353125,341.36830444335936
2021-02-26 00:00:00-05:00,365.3337156956623,366.5028410442918,359.5165164743899,361.5411071777344,152701600,366.7100769042969,367.4828704833984,341.66777623494465
2021-03-01 00:00:00-05:00,366.51238237054054,371.5786892774305,361.74076445941995,370.3049621582031,105348800,367.19484252929686,368.4101058959961,342.062434387207
2021-03-02 00:00:00-05:00,370.5331523384589,370.7707832613057,366.9021448755158,367.4154357910156,79595300,367.012353515625,368.9001007080078,342.5065447489421
2021-03-03 00:00:00-05:00,366.7024893367014,367.6910129454926,362.44413337995036,362.5487060546875,119940200,365.044775390625,368.8939208984375,342.85840657552086
2021-03-04 00:00:00-05:00,362.35861213824194,365.0010666164602,353.4807250926068,358.062255859375,183433000,363.9744934082031,368.64916229248047,343.21923141479493
2021-03-05 00:00:00-05:00,361.6362108849638,365.7234798843002,354.20313817015324,364.6493835449219,152039600,364.5961486816406,368.5274963378906,343.6336140950521
2021-03-08 00:00:00-05:00,365.6283424466921,368.4989127341244,362.5486558464221,362.83380126953125,123149200,363.10191650390624,368.24281311035156,343.99830017089846
2021-03-09 00:00:00-05:00,366.75946229749366,370.61858500830033,366.2461715356983,368.01416015625,113633600,363.22166137695314,368.0840728759766,344.39272232055663
2021-03-10 00:00:00-05:00,370.40953483560725,372.034922029223,368.9647494421352,370.3049621582031,109899400,364.7729125976563,368.05223083496094,344.8168401082357
2021-03-11 00:00:00-05:00,372.8238403387296,376.07461444255443,372.3580641016451,374.05950927734375,86245000,367.97236328125,368.21619415283203,345.29565709431967
2021-03-12 00:00:00-05:00,372.6717913108462,374.70589671173354,371.84484042784777,374.5633239746094,64653600,369.9551513671875,368.37540740966796,345.809046681722
2021-03-15 00:00:00-04:00,374.81992244537463,377.063173010036,372.6337299783002,376.7970275878906,73427200,372.7477966308594,368.55458068847656,346.3700764973958
